fullVisitorId,avg_pageviews,subContinent_Northern America,avg_hits,bounces,transactionRevenue,trans_label
5148936382691689402,1.0,0.0,1.0,1.0,0.0,0
4792224960617649848,4.0,1.0,4.0,0.0,0.0,0
325445655279244565,1.0,0.0,1.0,1.0,0.0,0
5406626034065308192,1.0,0.0,1.0,1.0,0.0,0
9614417668640234079,9.5,2.0,13.5,0.0,0.0,0
5056268306423168591,5.0,0.0,5.0,0.0,0.0,0
7582266039120761250,1.0,1.0,1.0,1.0,0.0,0
785906396191240996,1.0,1.0,1.0,1.0,0.0,0
8204621490235426575,4.0,1.0,5.0,0.0,0.0,0
4440659772447013685,1.0,0.0,1.0,1.0,0.0,0
2531118864764959978,10.0,1.0,12.0,0.0,0.0,0
8119822037459339067,1.0,0.0,1.0,1.0,0.0,0
3583050762915902648,1.0,0.0,1.0,1.0,0.0,0
177694854521868723,3.0,0.0,3.0,0.0,0.0,0
5385681250130183261,1.0,0.0,1.0,1.0,0.0,0
3168018667112135832,2.333333333333333,0.0,2.333333333333333,1.0,0.0,0
8919343583402048390,1.0,1.0,1.0,1.0,0.0,0
17068913498671914,2.0,1.0,2.0,0.0,0.0,0
1400405465694833707,2.0,1.0,2.0,0.0,0.0,0
9973254693611412731,1.0,0.0,1.0,1.0,0.0,0
283199953595532718,1.0,0.0,1.0,1.0,0.0,0
6875841179406677972,19.0,1.0,27.0,0.0,0.0,0
5416830361517998605,1.0,0.0,1.0,1.0,0.0,0
4760875102998739251,1.0,0.0,1.0,1.0,0.0,0
6727548374878997267,2.0,0.0,2.0,0.0,0.0,0
2393307657993550610,1.0,1.0,1.0,1.0,0.0,0
2159194133278649256,2.0,1.0,2.0,0.0,0.0,0
7411878980690182571,1.0,1.0,1.0,1.0,0.0,0
4808777224737395020,3.75,4.0,3.75,2.0,0.0,0
6501012999587794326,1.0,0.0,1.0,1.0,0.0,0
360994093657839403,1.0,0.0,1.0,1.0,0.0,0
81744012265833556,1.0,0.0,1.0,1.0,0.0,0
8119701848837232774,1.0,0.0,1.0,1.0,0.0,0
4476401083831507941,1.0,0.0,1.0,1.0,0.0,0
9564699442701405869,3.0,1.0,3.0,0.0,0.0,0
1525057506947789395,1.0,0.0,1.0,1.0,0.0,0
6901075207604846072,1.0,1.0,1.0,1.0,0.0,0
218708394133691237,7.0,0.0,8.0,0.0,0.0,0
6782263468009809775,4.0,1.0,5.0,0.0,0.0,0
9930068418096831596,1.0,0.0,1.0,1.0,0.0,0
2617319762535019482,2.0,0.0,2.0,0.0,0.0,0
1423846103590675359,5.0,2.0,5.5,0.0,0.0,0
8381756572165743912,3.0,1.0,3.0,0.0,0.0,0
3185703651407621857,3.25,4.0,4.0,2.0,0.0,0
379109556042880011,1.0,0.0,1.0,1.0,0.0,0
8829172487380109533,2.0,0.0,2.0,0.0,0.0,0
5308731634623398521,4.0,0.0,5.0,0.0,0.0,0
820147467298535428,1.0,0.0,1.0,1.0,0.0,0
2271712766445063181,2.0,2.0,2.0,0.0,0.0,0
8381832361524137865,1.0,0.0,1.0,1.0,0.0,0
9618215434683805705,1.0,0.0,1.0,1.0,0.0,0
8848833835654921350,1.0,0.0,1.0,1.0,0.0,0
1810717630902700625,7.0,1.0,7.0,0.0,0.0,0
3109908527024879908,2.0,1.0,3.0,0.0,0.0,0
18214140223253611,1.0,0.0,1.0,1.0,0.0,0
432906637435293361,2.0,0.0,2.0,0.0,0.0,0
4916954025279013592,7.0,3.0,8.333333333333334,1.0,0.0,0
349907173748073435,1.0,0.0,1.0,1.0,0.0,0
2385827901117731841,3.0,2.0,3.0,1.0,0.0,0
216382549360177322,1.0,0.0,1.0,1.0,0.0,0
5508006994604534921,3.0,0.0,3.0,0.0,0.0,0
3375366037487303282,1.0,0.0,1.0,1.0,0.0,0
8564995037184322753,2.0,1.0,2.0,0.0,0.0,0
9812982339587527037,4.0,1.0,4.0,0.0,0.0,0
1013273198617736977,4.5,2.0,6.0,1.0,0.0,0
8951004302010187749,6.0,1.0,6.0,0.0,0.0,0
7990834806162691266,5.5,0.0,7.0,0.0,0.0,0
4264649326893259025,15.0,2.0,18.5,0.0,0.0,0
4498000846919045830,1.0,0.0,1.0,1.0,0.0,0
8797557450497956933,1.0,0.0,1.0,1.0,0.0,0
5800164708722001946,1.0,0.0,1.0,1.0,0.0,0
3687546427507950071,31.0,5.0,43.4,0.0,37.40772439418707,1
8757079049361807464,19.0,1.0,31.0,0.0,0.0,0
5997022106013561279,2.0,0.0,2.0,0.0,0.0,0
6746747972377535589,1.0,1.0,1.0,1.0,0.0,0
6998598599468449621,2.0,0.0,2.0,0.0,0.0,0
5813788224727564743,1.0,0.0,1.0,1.0,0.0,0
2649371775669621166,9.0,1.0,11.0,0.0,0.0,0
4196584400041211186,2.0,1.0,2.0,0.0,0.0,0
2361818051251549940,1.0,0.0,1.0,1.0,0.0,0
6085720288568575836,2.5,2.0,3.0,1.0,0.0,0
4177552554475970757,1.0,0.0,1.0,1.0,0.0,0
7220728778436862479,6.666666666666668,3.0,6.666666666666668,0.0,0.0,0
5350713324788265865,7.0,0.0,10.0,0.0,0.0,0
5330309903920569718,8.0,4.0,11.25,1.0,0.0,0
68732815511909837,5.0,1.0,5.0,0.0,0.0,0
5642881901023033755,1.0,0.0,1.0,1.0,0.0,0
5330700879102361575,7.333333333333332,3.0,10.0,1.0,0.0,0
5019964656146412823,3.0,1.0,3.0,0.0,0.0,0
3347824328020769869,12.0,1.0,12.0,0.0,0.0,0
4647122076544697230,13.0,1.0,16.0,0.0,0.0,0
504414286758319636,1.0,1.0,1.0,1.0,0.0,0
577640173325961757,1.0,0.0,1.0,1.0,0.0,0
2376713255295070897,26.0,0.0,45.0,0.0,0.0,0
5607539323886812201,1.0,0.0,1.0,1.0,0.0,0
4656231586209962315,12.0,0.0,16.0,0.0,0.0,0
4974978118330995384,3.0,1.0,3.0,0.0,0.0,0
2279581913583302257,3.0,0.0,3.0,0.0,0.0,0
8644718613987342342,16.0,0.0,16.0,0.0,0.0,0
6452035655724387409,22.0,0.0,27.0,0.0,0.0,0
2169424324645306786,1.0,1.0,1.0,1.0,0.0,0
6538515628713159141,5.5,2.0,5.5,0.0,0.0,0
4919464390036427145,1.0,0.0,1.0,1.0,0.0,0
2041936814067057186,2.0,1.0,2.0,0.0,0.0,0
389458420058009600,3.0,0.0,3.0,0.0,0.0,0
6912454079731382686,3.0,0.0,3.0,0.0,0.0,0
8809480621631535959,6.0,0.0,6.0,0.0,0.0,0
5280688936691209751,1.0,0.0,1.0,1.0,0.0,0
2733249440587478201,2.0,1.0,3.0,0.0,0.0,0
299225416255654544,8.0,1.0,10.0,0.0,0.0,0
271985997764945801,2.0,1.0,2.0,0.0,0.0,0
804104222526317296,1.6666666666666667,2.0,1.6666666666666667,1.0,0.0,0
567917767600368977,1.0,0.0,1.0,1.0,0.0,0
364775628567797859,1.0,0.0,1.0,1.0,0.0,0
5002215248912143448,2.0,1.0,3.0,0.0,0.0,0
1727250443336990005,55.0,2.0,82.5,1.0,0.0,0
5930849749067462661,1.0,0.0,1.0,1.0,0.0,0
706955032272681220,1.0,0.0,1.0,1.0,0.0,0
6486397949057776386,1.0,0.0,1.0,1.0,0.0,0
3317262603242366667,4.0,1.0,4.0,0.0,0.0,0
5162167008538820449,6.0,1.0,7.0,0.0,0.0,0
4905744803362120508,1.0,1.0,1.0,1.0,0.0,0
9343578051867599950,2.0,0.0,2.0,0.0,0.0,0
5137153404599446804,2.0,1.0,2.0,0.0,0.0,0
1411967259653502199,2.0,0.0,2.0,0.0,0.0,0
1600530516807861944,1.0,0.0,1.0,1.0,0.0,0
3853452083628226671,9.5,0.0,10.5,0.0,0.0,0
3967102480837594732,4.0,1.0,4.0,0.0,0.0,0
2883975266547188486,1.0,0.0,1.0,1.0,0.0,0
7300759153616437522,4.0,1.0,4.0,0.0,0.0,0
70744885099658278,1.0,0.0,1.0,1.0,0.0,0
6414214009555980519,1.0,0.0,1.0,1.0,0.0,0
3066230820917299381,3.0,2.0,3.5,1.0,0.0,0
9345072496676650737,1.0,0.0,1.0,1.0,0.0,0
9634473433977226314,3.0,2.0,3.5,1.0,0.0,0
7093475326121297742,2.0,1.0,2.0,0.0,0.0,0
8438500984529395168,1.0,0.0,1.0,1.0,0.0,0
669307517307653682,1.0,0.0,1.0,2.0,0.0,0
8128114498175905110,1.0,0.0,1.0,1.0,0.0,0
1976782096904634835,2.0,1.0,2.0,0.0,0.0,0
2000106156868104408,1.0,0.0,1.0,1.0,0.0,0
2715761246330413713,1.0,0.0,1.0,2.0,0.0,0
5344843009785384768,1.0,0.0,1.0,1.0,0.0,0
6236826265734121430,1.0,0.0,1.0,1.0,0.0,0
8000907693955365109,1.0,1.0,1.0,1.0,0.0,0
544358198859821166,1.0,3.0,1.0,3.0,0.0,0
9953056203217223091,1.0,0.0,1.0,1.0,0.0,0
8156698694928595822,1.0,1.0,1.0,1.0,0.0,0
7923630727511159957,1.0,0.0,1.0,1.0,0.0,0
3528600389745457123,1.0,0.0,1.0,1.0,0.0,0
7600999592322254955,1.0,0.0,1.0,1.0,0.0,0
7964606710525948712,8.0,1.0,13.0,0.0,0.0,0
6497131509330529512,1.0,0.0,1.0,1.0,0.0,0
180861951894323195,1.0,0.0,1.0,1.0,0.0,0
4193333909092527098,1.0,0.0,1.0,1.0,0.0,0
322434864557224905,3.0,0.0,3.0,0.0,0.0,0
4469638933742069002,4.0,2.0,10.0,0.0,0.0,0
9929775926876588377,1.5,0.0,1.5,1.0,0.0,0
228931636295793566,1.0,0.0,1.0,3.0,0.0,0
1648955722751446045,3.0,0.0,3.0,0.0,0.0,0
396048347384193311,4.0,1.0,4.0,0.0,0.0,0
2240605775239700,2.0,0.0,2.0,0.0,0.0,0
3655775425870435887,6.0,0.0,10.0,0.0,0.0,0
6185658869541501552,3.0,0.0,3.0,0.0,0.0,0
3777347824776011272,9.0,1.0,9.0,0.0,0.0,0
8031999310239628131,5.0,5.0,5.8,2.0,19.557744218994728,1
4404388375761046638,1.0,0.0,1.0,1.0,0.0,0
2076878099353341859,1.0,0.0,1.0,1.0,0.0,0
5911493491942210037,17.0,1.0,20.0,0.0,0.0,0
7297906061340679256,22.0,0.0,29.0,0.0,0.0,0
1815937245532927270,1.0,0.0,1.0,1.0,0.0,0
5326873390892378682,1.0,1.0,1.0,1.0,0.0,0
3501060957511145075,2.0,0.0,2.0,0.0,0.0,0
70533137234716731,2.0,0.0,2.0,0.0,0.0,0
7296335983217263854,1.0,1.0,1.0,1.0,0.0,0
1514227220829936839,3.0,1.0,3.0,0.0,0.0,0
3001313190557626205,1.0,0.0,1.0,1.0,0.0,0
622037019916158233,27.0,0.0,51.0,0.0,0.0,0
752899678790109064,3.0,0.0,3.0,0.0,0.0,0
4713821910343056989,2.0,1.0,2.0,0.0,0.0,0
2677897972293994822,1.0,1.0,1.0,1.0,0.0,0
5214209533416479350,3.0,0.0,3.0,0.0,0.0,0
798511445295167249,1.0,0.0,1.0,1.0,0.0,0
9780926454678643024,1.0,0.0,1.0,1.0,0.0,0
646038832147663588,5.0,1.0,5.0,0.0,0.0,0
6116404213746141769,2.0,1.0,2.0,0.0,0.0,0
5552394093197551087,1.0,0.0,1.0,1.0,0.0,0
9331927116323791486,8.0,0.0,8.0,0.0,0.0,0
8571959739007921489,1.0,1.0,1.0,1.0,0.0,0
8844896809545996344,1.0,0.0,1.0,1.0,0.0,0
4214088843069908839,1.0,0.0,1.0,1.0,0.0,0
3691755842871261813,3.0,1.0,3.0,0.0,0.0,0
4508265655039193383,3.0,1.0,5.0,0.0,0.0,0
1412246563828034138,1.0,1.0,1.0,1.0,0.0,0
5304932269501335594,1.0,0.0,1.0,1.0,0.0,0
416263796726002651,9.0,0.0,9.0,0.0,0.0,0
52689762863289144,1.0,0.0,1.0,1.0,0.0,0
332760445787687133,1.0,0.0,1.0,1.0,0.0,0
4207862660549183920,5.0,1.0,7.0,0.0,0.0,0
3429736566094539835,1.0,1.0,1.0,1.0,0.0,0
9397378812561436043,2.0,0.0,2.0,0.0,0.0,0
366421358907673563,5.0,1.0,6.0,0.0,0.0,0
576111105633258820,1.0,0.0,1.0,1.0,0.0,0
9831010183483135472,11.0,0.0,18.0,0.0,0.0,0
317643188803377925,2.0,1.0,3.0,0.0,0.0,0
868784727596470715,15.0,0.0,18.5,1.0,0.0,0
158430373762560865,1.0,1.0,1.0,1.0,0.0,0
9787777873541654753,1.0,0.0,1.0,1.0,0.0,0
5818758533111757414,13.0,0.0,13.0,0.0,0.0,0
6107610867170429144,3.0,1.0,3.0,0.0,0.0,0
9665221456796061545,2.0,1.0,2.0,0.0,0.0,0
8706894048369135514,2.0,0.0,2.0,0.0,0.0,0
527512175460551498,20.166666666666668,6.0,25.66666666666667,0.0,16.116093648287645,1
5253827054134586513,1.0,0.0,1.0,1.0,0.0,0
832484462881242755,2.0,0.0,2.0,0.0,0.0,0
6304689135135899009,1.0,0.0,1.0,1.0,0.0,0
9736650131289244108,5.5,2.0,5.5,0.0,0.0,0
859596406004311739,1.0,0.0,1.0,1.0,0.0,0
6401730330027120261,1.0,0.0,1.0,1.0,0.0,0
6915622527712348238,1.0,1.0,1.0,1.0,0.0,0
5861813302041068834,1.0,0.0,1.0,1.0,0.0,0
1889822808865881565,7.0,0.0,9.0,0.0,0.0,0
699985933413051311,1.0,0.0,1.0,1.0,0.0,0
4872116230084685778,2.0,0.0,2.0,0.0,0.0,0
9751748011069560348,2.0,0.0,2.0,0.0,0.0,0
7756701039293378041,3.0,1.0,3.0,0.0,0.0,0
9408354608440454394,1.0,0.0,1.0,1.0,0.0,0
7815428384819184171,5.0,1.0,5.0,0.0,0.0,0
1363716569716252991,6.0,0.0,7.0,0.0,0.0,0
7304636918313522244,1.0,0.0,1.0,1.0,0.0,0
2931177603781093641,2.0,0.0,2.0,0.0,0.0,0
320886275157419198,1.0,0.0,1.0,1.0,0.0,0
9639568494862882545,2.0,1.0,3.0,0.0,0.0,0
3604212609773642791,1.0,0.0,1.0,1.0,0.0,0
667095064811734681,1.0,1.0,1.0,1.0,0.0,0
9405146856402560787,11.0,0.0,11.0,1.0,0.0,0
5391227984928588312,4.0,0.0,6.0,0.0,0.0,0
5917586998499355338,2.0,0.0,2.0,0.0,0.0,0
6313469331916358907,2.0,0.0,2.0,0.0,0.0,0
3902977740162837829,11.0,1.0,12.0,0.0,0.0,0
869974681438289677,1.0,0.0,1.0,1.0,0.0,0
3672742179662560210,1.0,0.0,1.0,1.0,0.0,0
7367710851659676670,1.0,1.0,1.0,1.0,0.0,0
7874459024733102219,4.666666666666667,0.0,6.333333333333332,1.0,0.0,0
7108597906949246828,3.0,0.0,3.0,0.0,0.0,0
8508286511448978693,6.0,1.0,6.0,0.0,0.0,0
2016936579329642373,11.0,1.0,16.0,0.0,0.0,0
3189449864638374419,1.0,0.0,1.0,1.0,0.0,0
4340667260970632906,1.0,0.0,1.0,1.0,0.0,0
4232897678206128531,1.0,0.0,1.0,1.0,0.0,0
1570055466897726035,2.0,1.0,2.0,0.0,0.0,0
4694225833329164516,1.0,0.0,1.0,1.0,0.0,0
930287801885022932,2.0,0.0,2.0,0.0,0.0,0
3557689711730729468,1.0,0.0,1.0,1.0,0.0,0
7754097294241758343,2.0,1.0,2.0,0.0,0.0,0
954677533847255620,4.5,2.0,5.5,0.0,0.0,0
3827033827629533996,1.0,0.0,1.0,1.0,0.0,0
7605173693589426904,11.0,1.0,11.0,0.0,0.0,0
4951333517905501307,5.0,0.0,5.0,0.0,0.0,0
9924297454054528285,1.0,1.0,1.0,1.0,0.0,0
1313673837400864673,1.0,0.0,1.0,2.0,0.0,0
5419034075409124843,1.0,0.0,1.0,1.0,0.0,0
2165356533535312374,1.0,1.0,1.0,1.0,0.0,0
4067595226735665722,1.0,0.0,1.0,1.0,0.0,0
4061866314053182152,1.0,0.0,1.0,1.0,0.0,0
2189657844194056984,1.0,0.0,1.0,1.0,0.0,0
637469792079990127,1.0,0.0,1.0,1.0,0.0,0
762848735500699248,1.0,0.0,1.0,1.0,0.0,0
628016486975387878,9.0,0.0,10.0,0.0,0.0,0
5843494684153395263,1.0,0.0,1.0,1.0,0.0,0
42641877942080826,2.0,0.0,2.0,0.0,0.0,0
7457651580586716764,1.0,1.0,2.0,1.0,0.0,0
7531644486354243251,5.75,4.0,6.0,1.0,0.0,0
2025874719314237746,1.0,0.0,1.0,1.0,0.0,0
8171034445171730895,1.0,0.0,1.0,2.0,0.0,0
9115329023611728414,4.0,0.0,4.0,1.0,0.0,0
5884725102360911141,6.0,1.0,6.0,0.0,0.0,0
3402471940639894248,1.0,0.0,1.0,1.0,0.0,0
4428123593862712717,1.0,0.0,1.0,1.0,0.0,0
5646335151315840163,1.0,0.0,1.0,1.0,0.0,0
8378811821451684872,2.0,1.0,2.0,0.0,0.0,0
2392613483748794656,7.0,1.0,9.0,0.0,0.0,0
891223281409503517,1.0,1.0,1.0,1.0,0.0,0
5520509076398269790,1.0,0.0,1.0,1.0,0.0,0
1887348670305317017,4.0,0.0,4.0,0.0,0.0,0
5828738446391591835,1.0,0.0,1.0,1.0,0.0,0
5196698329058709055,1.0,0.0,1.0,1.0,0.0,0
8117101064558157064,5.0,1.0,5.0,0.0,0.0,0
8883232196735493332,1.0,1.0,1.0,1.0,0.0,0
5753087680132825190,11.0,1.0,13.0,0.0,0.0,0
525173106977753660,1.0,0.0,1.0,1.0,0.0,0
8136796279572687880,5.5,2.0,5.5,0.0,0.0,0
7827363068470251373,1.0,0.0,1.0,1.0,0.0,0
507639472370062555,2.0,0.0,2.0,0.0,0.0,0
6570759998253330261,1.0,1.0,1.0,1.0,0.0,0
266216652227760153,3.0,1.0,3.0,0.0,0.0,0
1808063263980838436,2.0,0.0,2.0,0.0,0.0,0
5997547479096218333,10.0,1.0,12.0,0.0,0.0,0
1407441115606188776,4.0,0.0,4.0,0.0,0.0,0
335351022537980225,2.0,0.0,2.0,0.0,0.0,0
3341298055275994979,1.0,0.0,1.0,1.0,0.0,0
2290450708873397683,4.0,1.0,4.0,0.0,0.0,0
4527422953188902091,1.0,0.0,1.0,1.0,0.0,0
5700557060717421365,2.0,0.0,2.0,0.0,0.0,0
8967672778371259956,18.25,4.0,25.25,0.0,0.0,0
3466158115758622374,1.0,0.0,1.0,1.0,0.0,0
9504208825702073081,1.0,0.0,1.0,1.0,0.0,0
9323364662884327468,4.0,1.0,4.0,0.0,0.0,0
5760704726018953116,2.0,3.0,2.0,2.0,0.0,0
9780666122629853210,2.0,0.0,2.0,0.0,0.0,0
5099239596302930557,24.0,1.0,35.0,0.0,0.0,0
7317711728363210656,2.0,1.0,3.0,0.0,0.0,0
3726206095342456681,19.0,0.0,23.0,0.0,0.0,0
8853241305946756485,1.0,0.0,1.0,1.0,0.0,0
920640700705989317,1.0,1.0,1.0,1.0,0.0,0
6884981045279345503,1.0,0.0,1.0,1.0,0.0,0
5641755433983177744,5.0,0.0,5.666666666666668,2.0,0.0,0
3418016896119417184,1.0,0.0,1.0,1.0,0.0,0
2298389200411257897,2.0,1.0,2.0,0.0,0.0,0
5462085615565290114,1.0,0.0,1.0,1.0,0.0,0
4975380455254886508,3.0,1.0,3.0,0.0,0.0,0
8039119943396966731,2.0,0.0,2.0,0.0,0.0,0
977507729312184961,4.0,0.0,4.0,0.0,0.0,0
4511435581925502684,2.0,0.0,2.0,0.0,0.0,0
9367249270994000730,1.0,0.0,1.0,1.0,0.0,0
7681410394766081382,1.0,1.0,1.0,1.0,0.0,0
9412079833604437634,1.0,0.0,1.0,1.0,0.0,0
3713437256834998107,2.0,0.0,2.0,0.0,0.0,0
4712487149268294361,1.0,0.0,1.0,1.0,0.0,0
928963284623471878,17.0,2.0,21.5,0.0,0.0,0
8617222375584337861,11.0,4.0,13.75,1.0,0.0,0
8710491178323372838,1.0,0.0,1.0,1.0,0.0,0
4364541395828921766,1.0,0.0,1.0,1.0,0.0,0
2389918684865895613,8.0,1.0,8.0,0.0,0.0,0
6653220216304900640,1.0,0.0,1.0,1.0,0.0,0
2330514938161121355,5.0,1.0,8.0,0.0,0.0,0
4615391549224017208,1.0,0.0,1.0,1.0,0.0,0
9606619513423888324,1.0,0.0,1.0,2.0,0.0,0
9591202457292182670,8.0,9.0,9.0,1.0,17.17553866258836,1
1651928013489698847,2.0,0.0,2.0,1.0,0.0,0
2751428220453471820,1.0,0.0,1.0,1.0,0.0,0
18487154832148946,1.0,1.0,1.0,1.0,0.0,0
3621746940349640203,2.0,0.0,2.333333333333333,2.0,0.0,0
3113197569799819464,10.0,0.0,11.0,0.0,0.0,0
3707479521006883649,4.0,0.0,6.0,0.0,0.0,0
8837492684145036703,1.0,0.0,1.0,1.0,0.0,0
8655887556436901435,6.0,1.0,7.0,0.0,0.0,0
7718129290899060291,1.0,0.0,1.0,1.0,0.0,0
1086534911242349149,1.0,0.0,1.0,1.0,0.0,0
8231491726683679437,1.0,0.0,1.0,2.0,0.0,0
7856801267289568547,1.0,0.0,1.0,1.0,0.0,0
8392683402984970829,1.0,0.0,1.0,1.0,0.0,0
628578802600915690,1.0,0.0,1.0,1.0,0.0,0
6603362892629415841,1.0,0.0,1.0,2.0,0.0,0
1518783554427814223,38.0,1.0,57.0,0.0,0.0,0
7937796094737650802,2.0,0.0,2.0,0.0,0.0,0
736645780965932694,1.0,1.0,1.0,1.0,0.0,0
6242423931189007165,1.0,2.0,1.0,2.0,0.0,0
545209862900348723,32.0,1.0,34.0,0.0,17.77403539704384,1
105033239251579224,4.4,10.0,4.4,2.0,0.0,0
1044048290610539799,1.0,0.0,1.0,1.0,0.0,0
3594743088415680450,1.0,1.0,1.0,1.0,0.0,0
2761996800578688761,2.0,0.0,3.0,0.0,0.0,0
3730536303169601993,1.0,0.0,1.0,4.0,0.0,0
4829918891395219654,1.0,0.0,1.0,1.0,0.0,0
6308694072048957522,1.0,0.0,1.0,1.0,0.0,0
7386990519360054539,16.0,1.0,24.0,0.0,0.0,0
7714387868322752705,1.0,0.0,1.0,1.0,0.0,0
7942141220252251486,1.0,0.0,1.0,1.0,0.0,0
8732400035448815228,1.0,0.0,1.0,1.0,0.0,0
3595121953483950028,1.0,0.0,1.0,1.0,0.0,0
6978383497846452054,1.0,0.0,1.0,1.0,0.0,0
798811669766167481,11.0,0.0,11.0,0.0,0.0,0
5945445134170319856,1.0,0.0,1.0,1.0,0.0,0
4352957285693950545,2.0,1.0,2.0,0.0,0.0,0
9417288532301735477,1.0,0.0,1.0,1.0,0.0,0
4923757220147838702,1.0,1.0,1.0,1.0,0.0,0
2366179422804421037,1.0,0.0,1.0,1.0,0.0,0
7091403674228689392,1.0,0.0,1.0,1.0,0.0,0
1842720394216497872,1.0,1.0,1.0,1.0,0.0,0
4380706625088375408,29.0,0.0,37.0,0.0,0.0,0
4633737614725540224,1.0,1.0,1.0,1.0,0.0,0
94539897406391365,3.0,1.0,3.0,0.0,0.0,0
708364924703674743,2.0,0.0,2.0,0.0,0.0,0
2778769302066124907,5.0,1.0,5.0,0.0,0.0,0
2840334901370843796,3.0,0.0,3.0,0.0,0.0,0
1915336370525086714,1.0,1.0,1.0,1.0,0.0,0
5485017567268822718,6.75,4.0,7.5,1.0,0.0,0
4302873542368669058,5.0,0.0,5.0,0.0,0.0,0
6272458878925835831,3.0,0.0,3.0,0.0,0.0,0
4779754091673757220,2.0,0.0,2.0,0.0,0.0,0
171324164243766739,4.0,1.0,6.0,0.0,0.0,0
2877751851609089688,1.0,0.0,1.0,1.0,0.0,0
3723416128258095339,4.0,1.0,4.0,0.0,0.0,0
2938108631858395883,3.0,1.0,3.0,0.0,0.0,0
5685760343574963441,1.0,1.0,1.0,1.0,0.0,0
8413874366110136136,2.0,0.0,2.0,0.0,0.0,0
9649858561893824630,1.0,1.0,1.0,1.0,0.0,0
5474376816917824083,1.0,0.0,1.0,1.0,0.0,0
8971802840072042071,8.0,1.0,8.0,0.0,0.0,0
3052089299369115198,1.0,0.0,1.0,1.0,0.0,0
694813463324128173,1.0,1.0,1.0,1.0,0.0,0
26286046518884836,12.666666666666664,3.0,16.0,2.0,16.629720954894875,1
2439603778848150990,5.0,1.0,5.0,0.0,0.0,0
6758963878410463106,11.0,0.0,11.0,0.0,0.0,0
3375139007139047315,3.5,2.0,3.5,1.0,0.0,0
3830788282639591813,1.0,0.0,1.0,1.0,0.0,0
1257481511234625239,1.0,0.0,1.0,1.0,0.0,0
3923598840475729256,7.0,1.0,7.0,0.0,0.0,0
3108144858366447091,10.0,1.0,11.0,0.0,0.0,0
9949226427733619516,2.0,0.0,2.0,0.0,0.0,0
6586729026461503745,6.0,1.0,6.0,0.0,0.0,0
463567805880031157,16.0,1.0,35.0,0.0,0.0,0
7243024690056614679,3.0,0.0,3.0,0.0,0.0,0
6623294975021406596,1.0,1.0,1.0,1.0,0.0,0
762275530139988776,1.0,0.0,1.0,1.0,0.0,0
3291856356542189222,3.0,0.0,4.0,0.0,0.0,0
405885233601562965,1.0,0.0,1.0,1.0,0.0,0
8343299755566575346,1.0,0.0,1.0,1.0,0.0,0
9076865872874371963,1.0,0.0,1.0,1.0,0.0,0
51913300257089265,1.4,0.0,1.4,6.0,0.0,0
3944690447190194455,2.0,0.0,2.0,0.0,0.0,0
7499161627879912313,1.0,1.0,1.0,1.0,0.0,0
2109579874813882963,1.0,0.0,1.0,1.0,0.0,0
5659098303037277897,1.0,0.0,1.0,1.0,0.0,0
670602249988822743,11.0,0.0,15.0,0.0,0.0,0
1464234962536381746,3.0,1.0,3.0,0.0,0.0,0
3383947380459549850,3.0,0.0,4.0,1.0,0.0,0
6410740672208148248,3.0,1.0,3.0,0.0,0.0,0
298787147143052229,1.0,1.0,1.0,1.0,0.0,0
6203750057156402635,1.0,0.0,1.0,1.0,0.0,0
886049495606607300,2.0,1.0,2.0,0.0,0.0,0
6445859330432245007,2.0,0.0,2.0,0.0,0.0,0
5975937271721951537,1.0,0.0,1.0,1.0,0.0,0
693810818422640669,1.0,0.0,1.0,1.0,0.0,0
3888435746897251241,2.0,1.0,2.0,0.0,0.0,0
4093875969780145701,7.0,1.0,7.0,0.0,0.0,0
965494689328790578,4.0,1.0,4.0,0.0,0.0,0
3072163202322237314,1.0,0.0,1.0,1.0,0.0,0
1053439355684066507,3.0,1.0,4.0,0.0,0.0,0
9149061988741573921,1.0,2.0,1.0,2.0,0.0,0
4788515086329868393,36.0,1.0,54.0,0.0,0.0,0
5386555480753107697,1.0,0.0,1.0,1.0,0.0,0
959795084226222922,1.0,0.0,1.0,1.0,0.0,0
153698034821085624,1.0,0.0,1.0,1.0,0.0,0
4798020290016559298,3.0,0.0,3.0,0.0,0.0,0
9994957992511068627,6.0,0.0,6.0,0.0,0.0,0
7993263758767056,1.0,0.0,1.0,1.0,0.0,0
4589673873184768063,1.0,0.0,1.0,1.0,0.0,0
4864263019715758414,4.0,1.0,5.0,0.0,0.0,0
2291462415949647758,2.0,0.0,2.0,0.0,0.0,0
2420130796621342487,1.0,1.0,1.0,1.0,0.0,0
8792409556756816438,1.0,0.0,1.0,1.0,0.0,0
4698808582669866841,1.0,0.0,1.0,1.0,0.0,0
5893886536239628878,2.5,2.0,2.5,0.0,0.0,0
3560680065753145298,1.0,0.0,1.0,1.0,0.0,0
2551979020592288938,1.0,0.0,1.0,1.0,0.0,0
2103791192156311955,1.0,0.0,1.0,1.0,0.0,0
149985180538981590,7.5,10.0,9.3,1.0,0.0,0
4854523144661356718,2.0,0.0,2.0,0.0,0.0,0
9978009455790245390,1.0,0.0,1.0,1.0,0.0,0
9141220446851563090,9.9,9.0,12.1,5.0,17.88368224588235,1
5692766584299085817,17.0,0.0,23.0,0.0,0.0,0
5897258762617412208,6.5,2.0,9.0,1.0,0.0,0
8570388008351844543,1.0,0.0,1.0,1.0,0.0,0
